state,year,month,handgun_incidents,shotgun_incidents,rifle_incidents,firearm_incidents,knife_incidents,other_weapon_incidents,sibling_incidents,spouse_incidents,parent_incidents,child_incidents,dating_incidents,other_relations_incidents,accidental_incidents,intentional_incidents,total_incidents
Washington,2000,May,4,0,2,0,1,3,0,0,0,1,0,9,0,10,10
Washington,2000,June,10,0,0,0,5,5,0,0,1,1,2,16,1,19,20
Washington,2000,July,2,3,1,1,3,1,0,1,0,0,1,9,0,11,11
Washington,2000,August,6,2,1,0,2,4,0,1,0,0,1,13,0,15,15
Washington,2000,September,12,1,2,2,2,8,0,1,0,1,0,25,0,27,27
Washington,2000,October,8,2,1,1,5,5,0,1,1,0,2,18,0,22,22
Washington,2000,November,8,0,1,0,4,4,0,3,0,0,1,13,1,16,17
Washington,2000,December,11,0,4,0,1,4,5,2,1,0,1,11,0,20,20
Washington,2001,January,10,1,0,0,2,4,0,3,2,0,1,11,1,16,17
Washington,2001,February,2,0,0,0,5,8,2,1,0,0,1,11,0,15,15
Washington,2001,March,11,1,3,1,2,5,1,2,1,1,0,18,1,22,23
Washington,2001,April,8,1,1,0,3,4,1,2,0,0,1,13,0,17,17
Washington,2001,May,11,1,0,0,1,8,0,2,0,2,0,17,2,19,21
Washington,2001,June,7,0,2,0,0,3,0,0,0,0,0,12,1,11,12
Washington,2001,July,9,0,1,0,4,6,0,1,0,0,0,19,0,20,20
Washington,2001,August,14,0,0,0,3,6,0,1,0,0,1,21,0,23,23
Washington,2001,September,6,2,0,0,4,4,0,1,0,0,4,11,0,16,16
Washington,2001,October,6,0,0,0,3,4,0,1,0,0,1,11,1,12,13
Washington,2001,November,5,0,0,0,2,5,1,0,1,1,1,8,0,12,12
Washington,2001,December,5,1,0,3,1,0,0,1,0,0,1,8,0,10,10
Washington,2002,January,5,0,2,0,4,3,0,1,0,0,0,13,0,14,14
Washington,2002,February,6,0,0,0,2,4,0,1,0,0,1,10,0,12,12
Washington,2002,March,12,0,0,0,1,4,0,2,0,1,3,11,1,16,17
Washington,2002,April,9,1,0,0,2,9,0,0,1,0,2,18,1,20,21
Washington,2002,May,3,1,0,0,5,8,0,2,0,0,2,13,0,17,17
Washington,2002,June,10,0,0,1,3,3,0,2,0,0,1,14,0,17,17
Washington,2002,July,4,0,0,0,1,2,0,0,0,0,2,5,0,7,7
Washington,2002,August,15,1,1,1,5,11,1,4,4,1,3,21,1,33,34
Washington,2002,September,7,0,0,0,2,3,0,1,0,0,2,9,0,12,12
Washington,2002,October,7,1,0,0,5,4,0,1,0,1,1,14,1,16,17
Washington,2002,November,6,0,3,1,4,5,0,2,1,1,1,14,2,17,19
Washington,2002,December,9,0,3,0,4,5,0,2,2,1,0,16,1,20,21
Washington,2003,January,5,0,0,0,6,8,1,1,0,0,1,16,1,18,19
Washington,2003,February,7,1,0,0,2,2,0,1,0,0,1,10,1,11,12
Washington,2003,March,10,0,3,0,4,7,0,2,0,1,1,20,0,24,24
Washington,2003,April,1,1,0,0,3,8,0,0,0,1,0,12,0,13,13
Washington,2003,May,4,0,0,1,2,3,0,0,0,0,1,9,0,10,10
Washington,2003,June,6,3,3,0,2,2,0,1,3,0,1,11,1,15,16
Washington,2003,July,5,0,0,0,4,12,0,3,0,0,0,18,1,20,21
Washington,2003,August,16,0,3,0,3,7,0,2,0,0,4,23,0,29,29
Washington,2003,September,9,1,0,0,2,4,0,1,0,2,1,12,0,16,16
Washington,2003,October,5,4,4,1,8,2,0,0,0,1,2,21,0,24,24
Washington,2003,November,7,0,0,0,4,2,0,2,0,0,0,11,1,12,13
Washington,2003,December,4,0,0,0,2,1,0,1,0,0,0,6,0,7,7
Washington,2004,January,7,0,1,1,2,4,0,0,0,1,0,14,0,15,15
Washington,2004,February,7,1,0,0,0,6,0,1,0,1,0,12,2,12,14
Washington,2004,March,7,1,0,0,2,2,0,1,0,0,3,8,0,12,12
Washington,2004,April,10,0,1,0,2,6,0,2,1,0,0,16,2,17,19
Washington,2004,May,6,0,1,1,2,4,0,3,0,2,1,8,0,14,14
Washington,2004,June,11,2,4,1,1,1,1,1,0,3,0,15,0,20,20
Washington,2004,July,10,0,1,0,3,4,1,0,1,0,1,15,1,17,18
Washington,2004,August,10,0,0,0,3,8,0,1,0,1,1,18,0,21,21
Washington,2004,September,6,0,0,0,1,2,0,0,1,0,0,8,1,8,9
Washington,2004,October,11,0,1,2,6,4,2,2,1,0,1,18,1,23,24
Washington,2004,November,7,2,0,2,3,7,0,1,0,4,1,15,0,21,21
Washington,2004,December,6,1,2,3,2,7,1,2,1,0,1,16,0,21,21
Washington,2005,January,8,0,0,2,3,4,2,0,0,1,1,13,3,14,17
Washington,2005,February,13,0,1,1,2,3,0,2,0,0,1,17,0,20,20
Washington,2005,March,8,1,3,0,4,3,0,1,2,0,2,14,0,19,19
Washington,2005,April,8,1,0,0,4,2,1,1,0,0,1,12,1,14,15
Washington,2005,May,5,1,0,0,3,2,0,0,0,0,2,9,0,11,11
Washington,2005,June,17,3,1,0,7,2,0,2,1,4,1,22,0,30,30
Washington,2005,July,7,1,0,0,3,4,0,0,0,0,3,12,0,15,15
Washington,2005,August,13,0,1,0,1,5,0,2,0,0,0,18,0,20,20
Washington,2005,September,6,0,0,0,3,5,0,0,1,0,0,13,0,14,14
Washington,2005,October,11,1,0,1,1,2,0,0,0,1,2,13,0,16,16
Washington,2005,November,8,3,0,0,6,6,0,0,0,0,3,20,1,22,23
Washington,2005,December,13,0,5,0,4,4,1,2,0,2,0,21,2,24,26
Washington,2006,January,7,4,0,1,1,3,0,1,2,2,0,11,0,16,16
Washington,2006,February,12,0,0,0,0,4,0,2,0,0,0,14,0,16,16
Washington,2006,March,6,8,1,0,1,2,0,1,0,0,1,16,2,16,18
Washington,2006,April,5,0,0,0,2,3,0,0,0,0,0,10,0,10,10
Washington,2006,May,10,0,0,0,3,5,0,1,1,2,1,13,1,17,18
Washington,2006,June,8,0,0,0,4,3,0,0,0,0,0,15,0,15,15
Washington,2006,July,13,0,0,1,8,4,0,4,0,1,1,20,1,25,26
Washington,2006,August,12,0,1,0,2,3,1,2,0,1,1,13,0,18,18
Washington,2006,September,9,0,1,0,3,7,1,3,0,0,1,15,2,18,20
Washington,2006,October,5,1,1,0,3,8,0,1,0,0,1,16,2,16,18
Washington,2006,November,7,0,0,0,2,5,0,0,0,1,2,11,0,14,14
Washington,2006,December,9,1,2,0,2,4,1,1,2,0,0,14,0,18,18
Washington,2007,January,5,0,0,0,5,5,0,1,0,0,2,12,0,15,15
Washington,2007,February,4,0,0,2,1,3,0,1,0,0,0,9,1,9,10
Washington,2007,March,10,2,0,0,3,5,1,2,0,2,1,14,0,20,20
Washington,2007,April,4,0,1,1,0,3,0,1,0,1,2,5,1,8,9
Washington,2007,May,3,1,0,0,4,5,0,2,0,1,0,10,0,13,13
Washington,2007,June,9,0,1,0,1,7,0,0,0,2,1,15,1,17,18
Washington,2007,July,9,0,0,2,2,6,0,1,1,2,0,15,1,18,19
Washington,2007,August,6,1,1,1,1,5,0,2,0,1,1,11,0,15,15
Washington,2007,September,11,1,0,0,2,3,0,2,0,0,1,14,0,17,17
Washington,2007,October,10,0,1,1,2,4,0,0,1,1,1,15,0,18,18
Washington,2007,November,7,1,1,0,0,3,0,0,0,2,1,9,2,10,12
Washington,2007,December,13,0,0,1,4,2,0,1,1,0,0,18,1,19,20
Washington,2008,January,8,0,0,0,2,3,0,0,2,1,1,9,0,13,13
Washington,2008,February,8,1,0,1,5,4,1,0,1,1,3,13,0,19,19
Washington,2008,March,4,0,0,1,3,9,0,2,0,1,1,13,0,17,17
Washington,2008,April,5,0,1,1,5,4,0,1,0,0,1,14,0,16,16
Washington,2008,May,3,0,0,3,4,5,0,1,0,0,1,13,0,15,15
Washington,2008,June,4,1,1,0,2,5,0,0,0,1,0,12,0,13,13
Washington,2008,July,10,2,0,0,2,3,0,1,0,1,2,13,0,17,17
Washington,2008,August,3,0,0,2,2,4,0,2,0,2,2,5,0,11,11
Washington,2008,September,15,1,0,2,1,6,1,0,0,1,1,22,0,25,25
Washington,2008,October,8,2,0,1,3,2,0,0,0,0,2,14,0,16,16
Washington,2008,November,7,0,0,4,2,4,0,2,0,0,0,15,0,17,17
Washington,2008,December,9,2,0,0,1,1,0,1,1,0,0,11,0,13,13
Washington,2009,January,6,0,0,0,4,2,0,0,0,2,1,9,1,11,12
Washington,2009,February,9,0,0,0,6,8,2,1,3,0,3,14,5,18,23
Washington,2009,March,7,0,2,1,6,3,0,2,1,0,0,16,0,19,19
Washington,2009,April,6,0,8,1,1,5,0,0,1,6,1,13,1,20,21
Washington,2009,May,3,1,1,0,2,3,0,2,0,1,0,7,1,9,10
Washington,2009,June,6,0,1,0,3,5,0,2,1,0,1,11,0,15,15
Washington,2009,July,9,0,2,1,2,5,0,2,0,0,0,17,0,19,19
Washington,2009,August,7,0,0,1,5,3,0,0,1,2,4,9,0,16,16
Washington,2009,September,7,2,5,0,0,2,0,0,0,1,4,11,2,14,16
Washington,2009,October,6,0,1,0,1,2,1,1,0,0,0,8,0,10,10
Washington,2009,November,11,0,0,1,2,4,0,0,0,0,0,18,0,18,18
Washington,2009,December,19,1,1,0,3,4,0,2,0,2,5,19,1,27,28
Washington,2010,January,9,0,0,0,1,1,0,0,0,0,1,10,0,11,11
Washington,2010,February,5,0,0,2,2,1,0,1,0,0,1,8,0,10,10
Washington,2010,March,9,0,1,0,0,4,0,1,0,0,0,13,0,14,14
Washington,2010,April,8,0,1,2,0,3,0,1,2,0,2,9,0,14,14
Washington,2010,May,6,0,1,3,3,4,0,5,0,1,1,10,2,15,17
Washington,2010,June,7,0,0,0,2,2,0,1,0,0,1,9,0,11,11
Washington,2010,July,8,0,0,3,5,1,0,1,0,1,2,13,0,17,17
Washington,2010,August,12,1,0,0,4,4,0,1,2,0,1,17,0,21,21
Washington,2010,September,7,0,1,0,0,5,0,0,0,0,0,13,1,12,13
Washington,2010,October,8,1,1,3,1,6,0,1,0,2,1,16,0,20,20
Washington,2010,November,9,0,0,0,4,4,1,0,0,0,0,16,0,17,17
Washington,2010,December,4,0,1,0,4,1,0,1,1,0,4,4,1,9,10
Washington,2011,January,11,0,0,0,1,3,0,0,0,0,1,14,1,14,15
Washington,2011,February,3,0,0,1,2,3,0,0,0,0,0,9,0,9,9
Washington,2011,March,2,0,0,6,2,5,0,0,2,1,0,12,0,15,15
Washington,2011,April,11,0,1,0,1,9,0,2,2,6,1,11,0,22,22
Washington,2011,May,8,0,0,0,5,3,0,1,1,1,1,12,0,16,16
Washington,2011,June,4,0,0,1,2,7,1,1,0,1,2,9,0,14,14
Washington,2011,July,5,1,1,1,1,6,0,2,0,0,0,13,1,14,15
Washington,2011,August,5,0,1,2,1,3,0,1,0,2,1,8,0,12,12
Washington,2011,September,6,1,2,2,5,2,0,0,1,1,0,16,0,18,18
Washington,2011,October,7,0,0,2,4,3,0,1,1,0,3,11,0,16,16
Washington,2011,November,8,0,0,1,2,3,0,1,0,0,0,13,1,13,14
Washington,2011,December,5,1,0,0,4,7,1,3,0,0,2,11,0,17,17
Washington,2012,January,8,1,3,1,3,0,0,0,0,0,2,14,0,16,16
Washington,2012,February,5,0,1,5,3,7,0,0,0,2,0,19,0,21,21
Washington,2012,March,7,0,2,2,9,5,1,2,1,1,0,20,1,24,25
Washington,2012,April,11,2,0,0,3,2,0,3,1,2,0,12,0,18,18
Washington,2012,May,13,0,0,4,4,8,0,3,0,1,3,22,1,28,29
Washington,2012,June,3,0,0,9,2,6,0,3,0,0,2,15,0,20,20
Washington,2012,July,3,1,0,1,4,1,0,0,0,0,1,9,0,10,10
Washington,2012,August,10,0,0,0,1,1,0,2,0,0,1,9,0,12,12
Washington,2012,September,4,0,0,1,1,4,0,0,0,0,1,9,0,10,10
Washington,2012,October,8,1,0,2,8,5,0,2,2,0,2,18,0,24,24
Washington,2012,November,1,0,0,2,3,6,0,2,1,0,0,9,0,12,12
Washington,2012,December,10,0,0,2,3,3,0,1,0,0,2,15,0,18,18
Washington,2013,January,8,0,0,0,1,2,0,0,0,1,1,9,2,9,11
Washington,2013,February,4,0,0,0,3,2,0,1,1,0,0,7,0,9,9
Washington,2013,March,18,0,0,5,1,8,0,1,1,2,1,27,1,31,32
Washington,2013,April,4,5,0,3,1,3,0,1,0,1,1,13,0,16,16
Washington,2013,May,8,0,0,2,2,5,0,1,0,0,1,15,0,17,17
Washington,2013,June,4,1,0,4,4,6,2,1,0,1,1,14,0,19,19
Washington,2013,July,7,0,0,3,2,5,0,1,0,0,2,14,0,17,17
Washington,2013,August,4,1,0,2,3,3,1,0,0,0,0,12,0,13,13
Washington,2013,September,3,1,0,4,5,6,0,1,2,0,2,14,0,19,19
Washington,2013,October,6,1,0,4,2,3,1,0,0,1,0,14,0,16,16
Washington,2013,November,2,0,0,1,4,4,0,0,0,0,2,9,0,11,11
Washington,2013,December,5,0,0,4,2,3,0,1,0,0,0,13,0,14,14
Washington,2014,January,7,1,1,2,1,3,0,0,1,0,1,13,0,15,15
Washington,2014,February,9,1,0,2,0,6,0,0,1,2,1,14,0,18,18
Washington,2014,March,6,0,0,1,3,4,0,3,1,0,0,10,0,14,14
Washington,2014,April,6,0,0,3,3,6,0,1,1,0,3,13,0,18,18
Washington,2014,May,5,0,1,3,1,5,0,1,0,0,2,12,0,15,15
Washington,2014,June,5,1,2,4,1,7,1,0,1,3,1,14,0,20,20
Washington,2014,July,8,1,1,2,3,8,0,5,1,1,2,14,0,23,23
Washington,2014,August,6,1,3,4,2,5,0,1,0,0,0,20,0,21,21
Washington,2014,September,3,0,0,1,4,3,0,0,0,0,0,11,0,11,11
Washington,2014,October,9,0,1,1,2,4,0,1,0,2,2,12,0,17,17
Washington,2014,November,3,0,1,3,4,9,0,0,0,4,1,15,0,20,20
Washington,2014,December,6,0,0,4,1,3,0,1,0,1,0,12,1,13,14
Wisconsin,1980,January,6,1,0,0,0,4,0,1,0,0,1,9,2,9,11
Wisconsin,1980,February,7,0,1,0,1,3,0,1,0,1,1,9,0,12,12
Wisconsin,1980,March,8,0,1,0,4,3,0,1,0,0,0,15,0,16,16
Wisconsin,1980,April,3,1,0,0,2,7,0,2,0,0,0,11,0,13,13
Wisconsin,1980,May,6,1,1,0,1,3,0,0,0,1,1,10,0,12,12
Wisconsin,1980,June,2,0,0,0,4,7,0,0,0,0,0,13,0,13,13
Wisconsin,1980,July,2,1,0,0,1,5,1,1,0,0,0,7,0,9,9
Wisconsin,1980,August,5,0,2,0,0,4,1,0,0,0,0,10,1,10,11
Wisconsin,1980,September,4,1,0,0,2,2,1,0,0,1,1,6,0,9,9
Wisconsin,1980,October,6,1,0,0,4,4,0,2,1,0,1,11,0,15,15
Wisconsin,1980,November,7,0,0,0,0,1,0,0,0,1,1,6,0,8,8
Wisconsin,1980,December,7,1,0,0,1,7,0,2,0,1,1,12,0,16,16
Wisconsin,1981,January,5,1,2,0,7,4,0,2,2,0,2,13,0,19,19
Wisconsin,1981,February,8,1,3,0,4,5,0,1,2,1,2,15,0,21,21
Wisconsin,1981,March,10,0,0,1,2,2,0,1,1,0,0,13,0,15,15
Wisconsin,1981,April,8,0,0,0,1,3,1,3,0,0,0,8,0,12,12
Wisconsin,1981,May,4,1,0,0,2,3,0,1,0,0,0,9,0,10,10
Wisconsin,1981,June,6,0,0,0,4,1,0,2,0,0,0,9,0,11,11
Wisconsin,1981,July,7,0,1,0,0,1,0,2,0,0,0,7,1,8,9
Wisconsin,1981,August,3,2,0,0,4,2,0,1,0,0,1,9,0,11,11
Wisconsin,1981,September,5,1,0,0,3,5,0,0,0,2,1,11,0,14,14
Wisconsin,1981,October,3,1,0,0,1,1,0,1,1,0,1,3,0,6,6
Wisconsin,1981,November,1,0,1,0,2,4,0,0,0,1,1,6,0,8,8
Wisconsin,1981,December,5,1,3,0,1,2,2,0,0,0,0,10,0,12,12
Wisconsin,1982,January,5,2,0,0,5,7,0,3,1,1,0,14,0,19,19
Wisconsin,1982,February,3,0,3,0,1,3,0,0,1,0,0,9,0,10,10
Wisconsin,1982,March,4,1,1,0,0,1,1,1,0,0,0,5,0,7,7
Wisconsin,1982,April,7,2,0,0,2,1,0,1,0,3,2,6,0,12,12
Wisconsin,1982,May,5,0,0,1,1,0,0,1,0,0,0,6,0,7,7
Wisconsin,1982,June,8,1,1,0,3,0,0,0,0,2,1,10,0,13,13
Wisconsin,1982,July,5,6,0,1,3,4,0,3,1,2,0,13,0,19,19
Wisconsin,1982,August,7,0,0,0,0,3,0,1,0,0,0,9,0,10,10
Wisconsin,1982,September,4,2,2,0,4,1,0,2,0,0,0,11,0,13,13
Wisconsin,1982,October,4,1,3,0,2,1,1,0,1,0,0,9,1,10,11
Wisconsin,1982,November,6,1,4,0,2,2,0,2,0,0,1,12,0,15,15
Wisconsin,1982,December,7,2,0,0,2,1,0,1,0,0,1,10,0,12,12
Wisconsin,1983,January,3,1,1,0,5,0,1,1,0,0,2,6,0,10,10
Wisconsin,1983,February,4,0,0,0,3,0,0,0,0,0,1,6,1,6,7
Wisconsin,1983,March,4,0,0,0,1,2,0,0,0,0,1,6,0,7,7
Wisconsin,1983,April,2,2,4,1,2,1,0,2,0,0,0,10,1,11,12
Wisconsin,1983,May,4,1,0,0,5,3,3,0,0,0,1,9,0,13,13
Wisconsin,1983,June,2,2,0,1,2,2,0,1,0,2,0,6,0,9,9
Wisconsin,1983,July,9,0,2,0,6,3,0,2,0,0,1,17,0,20,20
Wisconsin,1983,August,2,3,0,0,7,4,0,5,0,1,2,8,0,16,16
Wisconsin,1983,September,2,0,0,0,2,3,0,0,0,0,0,7,0,7,7
Wisconsin,1983,October,4,2,0,1,1,0,0,2,0,0,1,5,0,8,8
Wisconsin,1983,November,2,2,5,0,1,1,3,2,0,0,1,5,0,11,11
Wisconsin,1983,December,4,5,0,1,2,3,3,1,1,0,1,9,0,15,15
Wisconsin,1984,January,3,0,0,0,1,3,0,0,0,0,0,7,1,6,7
Wisconsin,1984,February,1,0,3,0,0,3,0,1,1,0,0,5,2,5,7
Wisconsin,1984,March,3,1,1,0,4,2,0,2,0,0,0,9,1,10,11
Wisconsin,1984,April,6,4,0,0,4,0,0,1,3,0,2,8,1,13,14
Wisconsin,1984,May,6,1,0,0,5,4,0,3,0,1,1,11,1,15,16
Wisconsin,1984,June,2,0,1,0,2,1,1,1,0,0,0,4,0,6,6
Wisconsin,1984,July,7,0,0,0,2,1,1,1,0,1,0,7,0,10,10
Wisconsin,1984,August,4,1,0,1,1,2,1,0,0,0,1,7,0,9,9
Wisconsin,1984,September,2,0,2,0,5,1,0,0,0,1,1,8,0,10,10
Wisconsin,1984,October,4,1,1,0,1,4,0,3,0,0,0,8,0,11,11
Wisconsin,1984,November,6,0,2,0,2,2,0,0,2,0,1,9,0,12,12
Wisconsin,1984,December,2,0,0,0,6,3,3,1,0,0,0,7,0,11,11
Wisconsin,1985,January,4,1,1,0,2,3,0,1,0,0,2,8,0,11,11
Wisconsin,1985,February,7,4,2,0,0,2,0,2,1,0,0,12,1,14,15
Wisconsin,1985,March,5,2,0,0,1,0,0,0,1,0,1,6,0,8,8
Wisconsin,1985,April,3,1,1,0,1,4,0,1,0,1,0,8,0,10,10
Wisconsin,1985,May,2,1,0,1,6,1,0,0,0,0,1,10,0,11,11
Wisconsin,1985,June,2,2,0,0,4,1,0,0,0,0,0,9,0,9,9
Wisconsin,1985,July,4,2,1,0,5,4,0,0,0,0,0,16,1,15,16
Wisconsin,1985,August,3,0,1,0,1,4,0,0,0,0,0,9,1,8,9
Wisconsin,1985,September,4,1,0,0,4,2,0,2,1,1,0,7,2,9,11
Wisconsin,1985,October,8,4,1,1,3,1,0,2,0,0,1,15,0,18,18
Wisconsin,1985,November,5,0,3,1,0,3,0,1,0,0,1,10,1,11,12
Wisconsin,1985,December,5,2,0,0,4,1,0,3,0,1,1,7,0,12,12
Wisconsin,1986,January,5,1,0,0,4,7,0,0,0,3,2,12,0,17,17
Wisconsin,1986,February,0,2,2,0,4,0,0,1,1,0,0,6,0,8,8
Wisconsin,1986,March,1,0,1,0,2,0,0,0,0,0,1,3,0,4,4
Wisconsin,1986,April,2,1,0,1,6,2,0,1,0,0,1,10,0,12,12
Wisconsin,1986,May,8,0,0,0,3,2,0,1,0,2,1,9,1,12,13
Wisconsin,1986,June,3,1,1,0,3,0,0,1,0,0,0,7,0,8,8
Wisconsin,1986,July,5,1,0,0,3,2,0,0,0,0,1,10,0,11,11
Wisconsin,1986,August,4,0,3,0,4,4,0,3,0,1,0,11,0,15,15
Wisconsin,1986,September,7,1,1,0,2,3,1,3,0,1,0,9,0,14,14
Wisconsin,1986,October,6,0,1,0,3,4,0,1,0,0,1,12,0,14,14
Wisconsin,1986,November,6,1,0,1,1,6,0,2,1,1,1,10,1,14,15
Wisconsin,1986,December,5,0,2,2,4,0,0,0,0,0,0,13,0,13,13
Wisconsin,1987,January,3,0,0,0,5,5,0,3,0,1,0,9,0,13,13
Wisconsin,1987,February,4,0,2,0,4,4,0,1,0,1,2,10,0,14,14
Wisconsin,1987,March,5,0,0,0,8,5,0,0,0,1,0,17,0,18,18
Wisconsin,1987,April,4,0,0,0,6,5,1,1,0,0,1,12,0,15,15
Wisconsin,1987,May,3,2,2,0,1,6,0,2,0,2,0,10,0,14,14
Wisconsin,1987,June,6,0,4,0,1,2,0,1,0,0,1,11,0,13,13
Wisconsin,1987,July,8,0,1,0,0,3,0,0,0,0,1,11,0,12,12
Wisconsin,1987,August,9,2,0,0,5,4,1,1,0,1,2,15,0,20,20
Wisconsin,1987,September,4,0,1,3,2,0,0,1,0,0,0,9,0,10,10
Wisconsin,1987,October,4,2,0,2,4,1,0,1,0,0,1,11,0,13,13
Wisconsin,1987,November,4,0,2,0,4,1,0,1,1,0,3,6,0,11,11
Wisconsin,1987,December,4,0,0,1,1,9,0,0,1,0,1,13,0,15,15
Wisconsin,1988,January,3,1,3,0,1,8,0,0,0,0,1,15,0,16,16
Wisconsin,1988,February,2,0,0,1,4,0,0,2,0,0,0,5,0,7,7
Wisconsin,1988,March,4,0,1,0,1,2,0,1,0,2,0,5,0,8,8
Wisconsin,1988,April,5,0,0,2,4,2,0,3,0,1,1,8,0,13,13
Wisconsin,1988,May,7,1,0,1,2,3,0,0,0,1,3,10,0,14,14
Wisconsin,1988,June,2,3,1,0,3,3,0,1,0,1,1,9,0,12,12
Wisconsin,1988,July,2,0,2,1,4,9,1,3,0,0,0,14,0,18,18
Wisconsin,1988,August,6,0,0,1,2,0,0,1,0,1,4,3,0,9,9
Wisconsin,1988,September,7,1,2,0,3,4,0,0,3,0,0,14,0,17,17
Wisconsin,1988,October,4,0,0,0,7,1,1,2,0,4,0,5,0,12,12
Wisconsin,1988,November,3,0,1,2,0,2,0,0,0,0,1,7,1,7,8
Wisconsin,1988,December,9,0,0,0,1,1,0,0,0,2,1,8,0,11,11
Wisconsin,1989,January,11,0,1,0,2,2,0,1,0,0,0,15,0,16,16
Wisconsin,1989,February,6,2,0,0,5,4,0,4,0,1,3,9,0,17,17
Wisconsin,1989,March,6,0,0,3,1,1,0,1,0,0,1,9,0,11,11
Wisconsin,1989,April,3,0,0,4,1,4,0,0,0,1,1,10,1,11,12
Wisconsin,1989,May,3,1,1,0,0,2,0,2,0,2,1,2,0,7,7
Wisconsin,1989,June,4,1,2,0,2,6,1,1,1,0,1,11,0,15,15
Wisconsin,1989,July,11,1,2,2,1,6,0,4,1,1,3,14,0,23,23
Wisconsin,1989,August,4,1,0,0,4,3,0,0,0,1,2,9,0,12,12
Wisconsin,1989,September,5,0,1,0,1,6,0,1,0,0,1,11,0,13,13
Wisconsin,1989,October,8,2,1,6,3,3,1,2,1,0,3,16,1,22,23
Wisconsin,1989,November,5,1,3,0,1,7,0,2,1,2,0,12,1,16,17
Wisconsin,1989,December,5,0,0,0,3,2,1,1,1,0,1,6,0,10,10
Wisconsin,1990,January,3,0,0,1,7,2,0,2,0,0,1,10,0,13,13
Wisconsin,1990,February,3,0,1,0,5,9,0,4,0,1,2,11,0,18,18
Wisconsin,1990,March,4,2,0,0,3,6,0,2,0,1,1,11,1,14,15
Wisconsin,1990,April,6,0,1,0,1,6,0,3,0,0,2,9,1,13,14
Wisconsin,1990,May,6,3,0,0,1,3,0,0,0,1,1,11,0,13,13
Wisconsin,1990,June,11,0,1,3,2,3,0,0,0,1,0,19,0,20,20
Wisconsin,1990,July,10,2,0,4,5,9,0,1,0,7,2,20,6,24,30
Wisconsin,1990,August,15,4,2,0,1,4,0,3,0,0,0,23,0,26,26
Wisconsin,1990,September,13,3,2,3,4,3,1,1,1,1,2,22,1,27,28
Wisconsin,1990,October,15,1,1,2,2,4,0,1,0,1,2,21,0,25,25
Wisconsin,1990,November,10,0,0,0,3,4,0,1,0,2,2,12,0,17,17
Wisconsin,1990,December,12,1,1,0,2,3,0,2,0,0,1,16,0,19,19
Wisconsin,1991,January,9,0,0,4,1,7,1,1,0,0,0,19,1,20,21
Wisconsin,1991,February,2,0,1,2,1,4,0,0,0,0,1,9,0,10,10
Wisconsin,1991,March,7,1,2,4,2,8,1,8,0,0,3,12,1,23,24
Wisconsin,1991,April,8,0,0,0,4,2,0,2,0,0,1,11,0,14,14
Wisconsin,1991,May,16,1,5,0,3,6,1,1,5,1,1,22,0,31,31
Wisconsin,1991,June,8,0,0,1,3,2,0,0,0,0,1,13,0,14,14
Wisconsin,1991,July,14,3,0,0,7,22,1,3,0,1,1,40,0,46,46
Wisconsin,1991,August,8,0,2,0,2,6,0,1,1,2,1,13,0,18,18
Wisconsin,1991,September,4,3,0,3,1,6,0,1,0,4,0,12,1,16,17
Wisconsin,1991,October,12,1,0,5,2,2,1,0,0,1,1,19,0,22,22
Wisconsin,1991,November,8,2,0,0,3,2,0,0,0,1,0,14,1,14,15
Wisconsin,1991,December,9,0,0,1,4,2,0,1,1,0,0,14,0,16,16
Wisconsin,1992,January,7,1,0,2,3,3,0,1,0,3,0,12,0,16,16
Wisconsin,1992,February,8,1,0,1,1,5,0,1,1,1,1,12,0,16,16
Wisconsin,1992,March,3,0,1,2,5,1,0,1,0,0,1,10,0,12,12
Wisconsin,1992,April,8,3,0,0,2,5,0,1,0,1,0,16,0,18,18
Wisconsin,1992,May,7,2,2,2,4,2,0,2,0,1,1,15,0,19,19
Wisconsin,1992,June,12,1,1,0,3,2,0,1,0,1,1,16,0,19,19
Wisconsin,1992,July,16,0,0,0,4,1,0,1,0,0,3,17,1,20,21
Wisconsin,1992,August,16,0,3,0,6,3,0,1,0,1,3,23,1,27,28
Wisconsin,1992,September,9,2,0,0,0,6,1,1,0,0,0,15,1,16,17
Wisconsin,1992,October,3,2,1,0,0,3,0,1,0,2,0,6,1,8,9
Wisconsin,1992,November,12,2,3,0,7,4,1,4,1,0,1,21,0,28,28
Wisconsin,1992,December,4,1,0,0,4,7,0,1,1,4,3,7,1,15,16
Wisconsin,1993,January,3,0,1,1,3,10,0,0,0,0,4,14,0,18,18
Wisconsin,1993,February,7,1,0,8,0,4,0,0,0,0,0,20,1,19,20
Wisconsin,1993,March,9,0,2,0,0,5,0,0,0,0,1,15,2,14,16
Wisconsin,1993,April,8,0,0,2,4,2,0,0,0,0,1,15,1,15,16
Wisconsin,1993,May,3,5,0,0,7,11,0,0,0,0,1,25,1,25,26
Wisconsin,1993,June,8,1,0,0,4,7,0,0,0,0,1,19,0,20,20
Wisconsin,1993,July,9,2,0,0,1,3,0,0,0,0,0,15,3,12,15
Wisconsin,1993,August,9,2,1,0,5,7,0,0,0,0,0,24,0,24,24
Wisconsin,1993,September,11,1,0,0,2,6,0,0,0,0,0,20,0,20,20
Wisconsin,1993,October,9,1,2,0,2,3,0,0,0,0,2,15,2,15,17
